skeleton-id,node-id-src,node-id-dst,branch-distance,branch-type,mean-pixel-value,stdev-pixel-value,image-coord-src-0,image-coord-src-1,image-coord-dst-0,image-coord-dst-1,coord-src-0,coord-src-1,coord-dst-0,coord-dst-1,euclidean-distance,root_type,plant,angle,root_id
0,19795,22397,96.82842712474618,2,1.0,0.0,1221,2628,1317,2630,1221,2628,1317,2630,96.02083107326243,Primary,4,88.80651057601797,Primary
0,19973,19973,6.242640687119285,3,1.0,0.0,1227,2966,1227,2966,1227,2966,1227,2966,0.0,Lateral,5,0.0,Lateral_0
0,19973,20031,3.8284271247461903,2,1.0,0.0,1227,2966,1229,2969,1227,2966,1229,2969,3.605551275463989,Lateral,5,33.690067525979785,Lateral_238
0,20031,20107,3.0,2,1.0,0.0,1229,2969,1232,2969,1229,2969,1232,2969,3.0,Lateral,5,90.0,Lateral_0
1,20037,20873,46.52691193458118,2,1.0,0.0,1230,837,1266,813,1230,837,1266,813,43.266615305567875,Lateral,1,123.69006752597979,Lateral_13
0,20107,21706,96.95331880577396,2,1.0,0.0,1232,2969,1294,3035,1232,2969,1294,3035,90.55385138137417,Lateral,5,43.21008939175393,Lateral_0
0,20151,25636,272.119841047145,2,1.0,0.0,1234,3137,1440,3272,1234,3137,1440,3272,246.29453911932356,Lateral,5,56.7615790386782,Lateral_16
0,20151,20762,28.65685424949238,2,1.0,0.0,1234,3137,1261,3133,1234,3137,1261,3133,27.294688127912362,Primary,5,98.42696902148067,Primary
1,20190,24403,174.81118318204318,2,1.0,0.0,1236,2116,1392,2152,1236,2116,1392,2152,160.099968769516,Lateral,3,77.0053832080835,Lateral_239
1,20190,23522,312.11984104714514,1,1.0,0.0,1236,2116,1356,2377,1236,2116,1356,2377,287.2646863086377,Lateral,3,24.691558163478064,Lateral_10
1,20282,23731,176.65180361560917,2,1.0,0.0,1240,1936,1365,2029,1240,1936,1365,2029,155.80115532305913,Lateral,2,53.35075253233141,Lateral_2
1,20282,20375,12.656854249492381,1,1.0,0.0,1240,1936,1244,1947,1240,1936,1244,1947,11.704699910719626,Lateral,3,19.98310652189998,Lateral_241
0,20762,22447,90.84062043356589,2,1.0,0.0,1261,3133,1318,3081,1261,3133,1318,3081,77.15568676384133,Lateral,5,132.37359436170925,Lateral_17
0,20762,24096,126.0416305603426,2,1.0,0.0,1261,3133,1380,3144,1261,3133,1380,3144,119.50732195141852,Primary,5,84.71875937155488,Primary
11,20871,21335,59.455844122715696,0,1.0,0.0,1266,725,1282,777,1266,725,1282,777,54.405882034941776,Lateral,1,17.102728969052375,Lateral_242
1,20873,22732,64.48528137423857,2,1.0,0.0,1266,813,1328,817,1266,813,1328,817,62.12889826803627,Lateral,1,86.30861401354873,Lateral_13
1,21310,22287,35.89949493661166,2,1.0,0.0,1281,1496,1313,1488,1281,1496,1313,1488,32.984845004941285,Primary,2,104.03624346792648,Lateral_243
1,21310,26365,265.0071426749367,2,1.0,0.0,1281,1496,1464,1610,1281,1496,1464,1610,215.60380330597138,Lateral,2,58.07912378006683,Lateral_14
1,21575,23143,73.94112549695427,2,1.0,0.0,1291,1430,1343,1464,1291,1430,1343,1464,62.12889826803627,Lateral,2,56.82148834060726,Lateral_10
1,21575,21637,2.0,2,1.0,0.0,1291,1430,1293,1430,1291,1430,1293,1430,2.0,None,None,90.0,
1,21637,23449,69.6274169979695,2,1.0,0.0,1293,1430,1354,1444,1293,1430,1354,1444,62.5859409132754,None,None,77.07400087529405,
1,21637,21752,4.242640687119286,2,1.0,0.0,1293,1430,1296,1433,1293,1430,1296,1433,4.242640687119285,Lateral,2,45.0,Lateral_10
0,21706,21866,18.65685424949238,2,1.0,0.0,1294,3035,1298,3052,1294,3035,1298,3052,17.46424919657298,Lateral,4,13.240519915187205,Lateral_2
1,21752,21752,6.242640687119285,3,1.0,0.0,1296,1433,1296,1433,1296,1433,1296,1433,0.0,Lateral,2,0.0,Lateral_10
1,21850,24456,158.6934341759517,2,1.0,0.0,1298,2036,1394,2152,1298,2036,1394,2152,150.57224179774968,Lateral,3,39.61068824002659,Lateral_12
1,21850,23731,70.72792206135784,2,1.0,0.0,1298,2036,1365,2029,1298,2036,1365,2029,67.36467917239716,Primary,3,95.96448710125313,Primary
0,21866,22444,26.970562748477146,2,1.0,0.0,1298,3052,1318,3066,1298,3052,1318,3066,24.413111231467404,Lateral,5,55.00797980144134,Lateral_246
1,22287,22336,15.828427124746192,1,1.0,0.0,1313,1488,1315,1473,1313,1488,1315,1473,15.132745950421556,None,None,172.40535663140858,
1,22287,23590,48.07106781186547,2,1.0,0.0,1313,1488,1359,1483,1313,1488,1359,1483,46.2709412050371,Primary,2,96.20344790169185,Lateral_248
0,22371,22434,4.82842712474619,1,1.0,0.0,1316,2558,1318,2554,1316,2558,1318,2554,4.47213595499958,Lateral,4,153.434948822922,Lateral_5
0,22371,24758,96.38477631085021,2,1.0,0.0,1316,2558,1406,2564,1316,2558,1406,2564,90.19977827023745,Lateral,4,86.18592516570965,Lateral_249
0,22397,25324,396.9604614807113,1,1.0,0.0,1317,2630,1430,2959,1317,2630,1430,2959,347.86491631091513,Lateral,4,18.95580519742397,Lateral_6
0,22397,23975,62.970562748477136,2,1.0,0.0,1317,2630,1375,2618,1317,2630,1375,2618,59.22837157984339,Primary,4,101.6893691754392,Primary
0,22444,22445,1.0,2,1.0,0.0,1318,3066,1318,3067,1318,3066,1318,3067,1.0,Lateral,4,0.0,Lateral_2
0,22444,22926,21.89949493661167,2,1.0,0.0,1318,3066,1334,3076,1318,3066,1334,3076,18.867962264113206,Lateral,5,57.9946167919165,Lateral_250
0,22445,22447,14.828427124746192,2,1.0,0.0,1318,3067,1318,3081,1318,3067,1318,3081,14.0,Lateral,4,0.0,Lateral_2
0,22445,22533,4.82842712474619,2,1.0,0.0,1318,3067,1321,3070,1318,3067,1321,3070,4.242640687119285,Lateral,5,45.0,Lateral_0
0,22447,22839,13.414213562373096,2,1.0,0.0,1318,3081,1331,3082,1318,3081,1331,3082,13.038404810405298,Lateral,5,85.60129464500447,Lateral_17
0,22533,22533,6.242640687119285,3,1.0,0.0,1321,3070,1321,3070,1321,3070,1321,3070,0.0,Lateral,5,0.0,Lateral_17
1,22732,25021,103.35533905932733,2,1.0,0.0,1328,817,1417,832,1328,817,1417,832,90.2551937563706,Lateral,1,80.4333140102856,Lateral_13
1,22732,25021,105.0121933088197,2,1.0,0.0,1328,817,1417,832,1328,817,1417,832,90.2551937563706,Lateral,1,80.4333140102856,Lateral_251
0,22839,22926,7.242640687119285,2,1.0,0.0,1331,3082,1334,3076,1331,3082,1334,3076,6.708203932499369,Lateral,5,153.434948822922,Lateral_17
0,22839,24283,87.29646455628159,2,1.0,0.0,1331,3082,1387,3142,1331,3082,1387,3142,82.07313811473277,Lateral,5,43.025065989118026,Lateral_0
0,22926,27370,193.823376490863,2,1.0,0.0,1334,3076,1498,3148,1334,3076,1498,3148,179.10890541790488,Lateral,5,66.29735404903377,Lateral_17
1,23143,23449,24.55634918610405,2,1.0,0.0,1343,1464,1354,1444,1343,1464,1354,1444,22.825424421026653,Lateral,2,151.18920625702694,Lateral_253
1,23143,23590,26.213203435596434,2,1.0,0.0,1343,1464,1359,1483,1343,1464,1359,1483,24.839484696748443,None,None,40.10090754621224,
1,23449,23784,14.0,2,1.0,0.0,1354,1444,1368,1444,1354,1444,1368,1444,14.0,Lateral,2,90.0,Lateral_17
1,23590,23785,9.414213562373096,2,1.0,0.0,1359,1483,1368,1484,1359,1483,1368,1484,9.055385138137417,Primary,2,83.6598082540901,Lateral_255
1,23731,28289,175.79898987322338,2,1.0,0.0,1365,2029,1535,2033,1365,2029,1535,2033,170.0470523119998,Primary,3,88.65211271980141,Primary
1,23784,27598,159.63961030678922,2,1.0,0.0,1368,1444,1507,1397,1368,1444,1507,1397,146.7310464761974,Lateral,2,108.68191186034827,Lateral_15
1,23784,25458,76.8700576850888,2,1.0,0.0,1368,1444,1435,1465,1368,1444,1435,1465,70.21395872616783,Lateral,2,72.59729586864373,Lateral_11
1,23785,24901,105.15432893255061,1,1.0,0.0,1368,1484,1412,1568,1368,1484,1412,1568,94.82615672903758,None,None,27.64597536373868,
1,23785,24582,32.82842712474619,2,1.0,0.0,1368,1484,1400,1484,1368,1484,1400,1484,32.0,Primary,2,90.0,Lateral_12
0,23975,24758,67.42640687119281,2,1.0,0.0,1375,2618,1406,2564,1375,2618,1406,2564,62.26556030423239,Lateral,4,150.14098383507692,Lateral_7
0,23975,27216,128.11269837220806,2,1.0,0.0,1375,2618,1494,2640,1375,2618,1494,2640,121.01652779682617,Primary,4,79.52576517177418,Primary
0,24096,25636,156.95331880577407,2,1.0,0.0,1380,3144,1440,3272,1380,3144,1440,3272,141.36477637657833,Lateral,5,25.114834886144564,Lateral_18
0,24096,24283,7.82842712474619,2,1.0,0.0,1380,3144,1387,3142,1380,3144,1387,3142,7.280109889280518,Primary,5,105.94539590092286,Primary
0,24283,25109,37.14213562373095,2,1.0,0.0,1387,3142,1420,3152,1387,3142,1420,3152,34.48187929913333,Primary,5,73.14160123226172,Primary
1,24352,24352,6.242640687119285,3,1.0,0.0,1390,2150,1390,2150,1390,2150,1390,2150,0.0,Lateral,3,0.0,Lateral_257
1,24352,24403,2.8284271247461903,2,1.0,0.0,1390,2150,1392,2152,1390,2150,1392,2152,2.8284271247461903,Lateral,3,45.0,Lateral_258
1,24403,24456,2.0,2,1.0,0.0,1392,2152,1394,2152,1392,2152,1394,2152,2.0,Lateral,3,90.0,Lateral_259
1,24456,30518,397.8843430349631,1,1.0,0.0,1394,2152,1627,2444,1394,2152,1627,2444,373.5679322425842,Lateral,3,38.58794903652535,Lateral_12
1,24582,26365,152.50966799187802,2,1.0,0.0,1400,1484,1464,1610,1400,1484,1464,1610,141.3223266154361,None,None,26.927677851040503,
1,24582,25270,29.242640687119287,2,1.0,0.0,1400,1484,1428,1487,1400,1484,1428,1487,28.160255680657446,Primary,2,83.8844964337146,Lateral_261
0,24758,26874,89.1837661840735,2,1.0,0.0,1406,2564,1483,2584,1406,2564,1483,2584,79.55501241279521,Lateral,4,75.43972438064313,Lateral_7
1,25021,25753,29.242640687119287,2,1.0,0.0,1417,832,1445,835,1417,832,1445,835,28.160255680657446,Lateral,1,83.8844964337146,Lateral_13
0,25109,26349,143.63961030678922,2,1.0,0.0,1420,3152,1463,3277,1420,3152,1463,3277,132.18925826253812,Lateral,5,18.98321705922621,Lateral_19
0,25109,26187,40.48528137423857,2,1.0,0.0,1420,3152,1458,3158,1420,3152,1458,3158,38.47076812334269,Primary,5,81.02737338510362,Primary
1,25270,25340,4.82842712474619,2,1.0,0.0,1428,1487,1431,1484,1428,1487,1431,1484,4.242640687119285,None,None,135.0,
1,25270,25549,15.071067811865476,2,1.0,0.0,1428,1487,1438,1495,1428,1487,1438,1495,12.806248474865697,Primary,2,51.34019174590991,Lateral_263
1,25340,25458,20.656854249492383,2,1.0,0.0,1431,1484,1435,1465,1431,1484,1435,1465,19.4164878389476,Lateral,2,168.11134196037204,Lateral_264
1,25340,25539,7.414213562373095,2,1.0,0.0,1431,1484,1438,1485,1431,1484,1438,1485,7.0710678118654755,Lateral,2,81.86989764584403,Lateral_265
1,25458,25847,13.828427124746192,2,1.0,0.0,1435,1465,1448,1463,1435,1465,1448,1463,13.152946437965905,Lateral,2,98.74616226255522,Lateral_266
1,25539,25549,10.0,2,1.0,0.0,1438,1485,1438,1495,1438,1485,1438,1495,10.0,None,None,0.0,
1,25539,25643,3.414213562373095,2,1.0,0.0,1438,1485,1441,1486,1438,1485,1441,1486,3.1622776601683795,Lateral,2,71.56505117707799,Lateral_11
1,25549,25577,1.0,2,1.0,0.0,1438,1495,1439,1495,1438,1495,1439,1495,1.0,Primary,2,90.0,Lateral_12
1,25577,28576,132.22539674441612,2,1.0,0.0,1439,1495,1547,1489,1439,1495,1547,1489,108.16653826391968,Primary,2,93.17983011986423,Lateral_268
1,25577,25643,9.82842712474619,2,1.0,0.0,1439,1495,1441,1486,1439,1495,1441,1486,9.219544457292887,None,None,167.47119229084848,
0,25636,25930,12.485281374238571,2,1.0,0.0,1440,3272,1450,3278,1440,3272,1450,3278,11.661903789690601,Lateral,5,59.03624346792648,Lateral_16
1,25643,28085,89.31370849898475,2,1.0,0.0,1441,1486,1527,1490,1441,1486,1527,1490,86.09297300012354,Lateral,2,87.33699923393286,Lateral_12
1,25753,26266,18.65685424949238,1,1.0,0.0,1445,835,1461,830,1445,835,1461,830,16.76305461424021,Lateral,1,107.35402463626133,Lateral_270
1,25753,27291,59.79898987322332,2,1.0,0.0,1445,835,1496,852,1445,835,1496,852,53.75872022286245,Lateral,1,71.56505117707799,Lateral_13
1,25847,28281,103.49747468305827,2,1.0,0.0,1448,1463,1535,1426,1448,1463,1535,1426,94.54099639838793,Lateral,2,113.03943597990354,Lateral_271
1,25847,28106,87.79898987322332,2,1.0,0.0,1448,1463,1528,1479,1448,1463,1528,1479,81.58431221748455,Lateral,2,78.69006752597979,Lateral_11
0,25930,26804,134.254833995939,1,1.0,0.0,1450,3278,1480,3399,1450,3278,1480,3399,124.66354719804824,Lateral,5,13.924773220409437,Lateral_19
0,25930,26349,13.414213562373096,2,1.0,0.0,1450,3278,1463,3277,1450,3278,1463,3277,13.038404810405298,Lateral,5,94.39870535499554,Lateral_272
0,26187,27370,44.72792206135784,2,1.0,0.0,1458,3158,1498,3148,1458,3158,1498,3148,41.23105625617661,Primary,5,104.03624346792648,Primary
0,26187,33943,441.8010819142779,1,1.0,0.0,1458,3158,1775,3390,1458,3158,1775,3390,392.8269339034685,Lateral,5,53.80105077136859,Lateral_21
0,26349,26585,10.65685424949238,2,1.0,0.0,1463,3277,1472,3281,1463,3277,1472,3281,9.848857801796104,Lateral,5,66.03751102542182,Lateral_16
1,26365,26429,3.0,2,1.0,0.0,1464,1610,1467,1610,1464,1610,1467,1610,3.0,Lateral,2,90.0,Lateral_273
1,26429,27363,144.49747468305827,1,1.0,0.0,1467,1610,1498,1740,1467,1610,1498,1740,133.64505228402584,Lateral,2,13.412357641868418,Lateral_274
1,26429,28334,74.55634918610403,1,1.0,0.0,1467,1610,1537,1599,1467,1610,1537,1599,70.8590149522275,Lateral,2,98.930590100419,Lateral_275
0,26585,27285,38.142135623730944,2,1.0,0.0,1472,3281,1495,3284,1472,3281,1495,3284,23.194827009486403,Lateral,5,82.5685920288275,Lateral_276
0,26585,27285,25.07106781186548,2,1.0,0.0,1472,3281,1495,3284,1472,3281,1495,3284,23.194827009486403,Lateral,5,82.5685920288275,Lateral_277
1,26590,27291,36.97056274847715,1,1.0,0.0,1473,833,1496,852,1473,833,1496,852,29.832867780352597,Lateral,1,50.44033203100551,Lateral_278
1,26698,27988,48.24264068711929,2,1.0,0.0,1477,902,1523,898,1477,902,1523,898,46.17358552246078,Primary,1,94.96974072811031,Primary
1,26698,28935,180.13708498984772,2,1.0,0.0,1477,902,1561,1045,1477,902,1561,1045,165.8463143998081,Lateral,1,30.43051234692974,Lateral_14
0,26874,28192,74.74011537017756,2,1.0,0.0,1483,2584,1531,2633,1483,2584,1531,2633,68.59300255857006,Lateral,4,44.40934278535333,Lateral_279
0,26874,26907,1.0,2,1.0,0.0,1483,2584,1484,2584,1483,2584,1484,2584,1.0,Lateral,4,90.0,Lateral_280
0,26907,29280,97.11269837220804,2,1.0,0.0,1484,2584,1571,2603,1484,2584,1571,2603,89.05054744357274,Lateral,4,77.6805547433634,Lateral_7
0,26907,26993,3.8284271247461903,2,1.0,0.0,1484,2584,1487,2586,1484,2584,1487,2586,3.605551275463989,Lateral,4,56.309932474020215,Lateral_281
0,26993,26993,6.242640687119285,3,1.0,0.0,1487,2586,1487,2586,1487,2586,1487,2586,0.0,Lateral,4,0.0,Lateral_282
0,27216,35254,575.1513703397227,1,1.0,0.0,1494,2640,1832,2986,1494,2640,1832,2986,483.69411821935563,Lateral,4,44.32990447777547,Lateral_8
0,27216,28192,39.89949493661166,2,1.0,0.0,1494,2640,1531,2633,1494,2640,1531,2633,37.656340767525464,Primary,4,100.71312302279104,Primary
0,27285,27552,10.82842712474619,2,1.0,0.0,1495,3284,1505,3282,1495,3284,1505,3282,10.198039027185569,Lateral,5,101.30993247402021,Lateral_283
1,27291,27581,13.899494936611667,2,1.0,0.0,1496,852,1507,859,1496,852,1507,859,13.038404810405298,Lateral,1,57.52880770915151,Lateral_284
0,27370,27819,18.0,2,1.0,0.0,1498,3148,1516,3148,1498,3148,1516,3148,18.0,Primary,5,90.0,Primary
0,27552,29287,97.05382386916229,1,1.0,0.0,1505,3282,1571,3272,1505,3282,1571,3272,66.75327707311455,Lateral,5,98.61564818416412,Lateral_285
0,27552,30817,151.32590180780454,1,1.0,0.0,1505,3282,1641,3319,1505,3282,1641,3319,140.9432509913121,Lateral,5,74.7805351688262,Lateral_286
1,27557,28935,64.45584412271569,2,1.0,0.0,1506,1065,1561,1045,1506,1065,1561,1045,58.52349955359813,Lateral,1,109.98310652189998,Lateral_12
1,27557,27592,8.242640687119284,1,1.0,0.0,1506,1065,1507,1072,1506,1065,1507,1072,7.0710678118654755,Lateral,1,8.13010235415598,Lateral_287
1,27581,27988,45.627416997969526,2,1.0,0.0,1507,859,1523,898,1507,859,1523,898,42.15447781671598,None,None,22.306205054907643,
1,27581,28956,68.0121933088197,2,1.0,0.0,1507,859,1562,889,1507,859,1562,889,62.64982043070834,Lateral,1,61.38954033403479,Lateral_13
1,27598,27805,9.414213562373096,2,1.0,0.0,1507,1397,1516,1398,1507,1397,1516,1398,9.055385138137417,Lateral,2,83.6598082540901,Lateral_15
1,27805,28281,37.04163056034262,2,1.0,0.0,1516,1398,1535,1426,1516,1398,1535,1426,33.83784863137726,Lateral,1,34.15969454566943,Lateral_10
1,27805,32901,272.5218613006987,2,1.0,0.0,1516,1398,1731,1474,1516,1398,1731,1474,228.0372776543344,None,None,70.5320907981956,
0,27819,29428,73.45584412271569,2,1.0,0.0,1516,3148,1576,3152,1516,3148,1576,3152,60.13318551349163,Primary,5,86.18592516570965,Primary
0,27819,29401,63.727922061357845,2,1.0,0.0,1516,3148,1575,3158,1516,3148,1575,3158,59.841457201508724,Lateral,5,80.38027220030115,Lateral_23
1,27988,28200,10.242640687119284,2,1.0,0.0,1523,898,1532,901,1523,898,1532,901,9.486832980505138,Primary,1,71.56505117707799,Primary
1,28085,28106,11.414213562373096,2,1.0,0.0,1527,1490,1528,1479,1527,1490,1528,1479,11.045361017187261,Lateral,2,174.8055710922652,Lateral_289
1,28085,28483,18.485281374238575,2,1.0,0.0,1527,1490,1543,1486,1527,1490,1543,1486,16.492422502470642,Lateral,2,104.03624346792648,Lateral_290
1,28106,28483,18.485281374238575,2,1.0,0.0,1528,1479,1543,1486,1528,1479,1543,1486,16.55294535724685,Lateral,2,64.98310652189998,Lateral_291
0,28192,28732,22.414213562373096,2,1.0,0.0,1531,2633,1553,2634,1531,2633,1553,2634,22.02271554554524,Primary,4,87.39743779750019,Primary
1,28200,28230,7.414213562373095,1,1.0,0.0,1532,901,1533,908,1532,901,1533,908,7.0710678118654755,None,None,8.13010235415598,
1,28200,29011,32.65685424949238,2,1.0,0.0,1532,901,1563,903,1532,901,1563,903,31.064449134018133,Primary,1,86.30861401354873,Primary
1,28281,28573,12.828427124746192,2,1.0,0.0,1535,1426,1547,1428,1535,1426,1547,1428,12.165525060596439,Lateral,2,80.53767779197439,Lateral_14
1,28289,29913,111.56854249492372,1,1.0,0.0,1535,2033,1599,1982,1535,2033,1599,1982,81.83520025025906,Lateral,3,128.55046529615774,Lateral_14
1,28289,28987,27.414213562373096,2,1.0,0.0,1535,2033,1562,2034,1535,2033,1562,2034,27.018512172212592,Primary,3,87.87890360333854,Primary
1,28483,28576,5.82842712474619,2,1.0,0.0,1543,1486,1547,1489,1543,1486,1547,1489,5.0,Lateral,2,53.13010235415598,Lateral_25
1,28573,28967,30.55634918610405,2,1.0,0.0,1547,1428,1562,1450,1547,1428,1562,1450,26.627053911388696,Lateral,1,34.28687697720896,Lateral_10
1,28573,29143,21.82842712474619,2,1.0,0.0,1547,1428,1567,1429,1547,1428,1567,1429,20.024984394500787,Lateral,2,87.13759477388825,Lateral_14
1,28576,28628,2.0,2,1.0,0.0,1547,1489,1549,1489,1547,1489,1549,1489,2.0,Primary,2,90.0,Lateral_12
1,28628,28719,5.414213562373095,2,1.0,0.0,1549,1489,1553,1487,1549,1489,1553,1487,4.47213595499958,Primary,2,116.56505117707799,Lateral_294
1,28628,29825,98.0538238691623,1,1.0,0.0,1549,1489,1595,1568,1549,1489,1595,1568,91.4166286842826,Lateral,1,30.211322385834826,Lateral_10
1,28719,28982,25.72792206135786,2,1.0,0.0,1553,1487,1562,1465,1553,1487,1562,1465,23.769728648009426,None,None,157.75097634278765,
1,28719,29414,23.0,2,1.0,0.0,1553,1487,1576,1487,1553,1487,1576,1487,23.0,Primary,2,90.0,Lateral_12
0,28732,29280,40.79898987322333,2,1.0,0.0,1553,2634,1571,2603,1553,2634,1571,2603,35.84689665786984,Lateral,4,149.85861444792468,Lateral_9
0,28732,30623,85.45584412271566,2,1.0,0.0,1553,2634,1631,2652,1553,2634,1631,2652,80.049984384758,Primary,4,77.0053832080835,Primary
1,28935,29081,4.0,2,1.0,0.0,1561,1045,1565,1045,1561,1045,1565,1045,4.0,Lateral,1,90.0,Lateral_12
1,28956,29011,14.414213562373096,2,1.0,0.0,1562,889,1563,903,1562,889,1563,903,14.035668847618199,None,None,4.085616779974877,
1,28956,30268,75.11269837220806,1,1.0,0.0,1562,889,1616,889,1562,889,1616,889,54.0,Lateral,1,90.0,Lateral_17
1,28967,29237,24.899494936611667,2,1.0,0.0,1562,1450,1570,1429,1562,1450,1570,1429,22.47220505424423,Lateral,2,159.14554196042167,Lateral_297
1,28967,28982,15.0,2,1.0,0.0,1562,1450,1562,1465,1562,1450,1562,1465,15.0,Lateral,2,0.0,Lateral_298
1,28982,29414,30.142135623730955,2,1.0,0.0,1562,1465,1576,1487,1562,1465,1576,1487,26.076809620810597,Lateral,1,32.47119229084849,Lateral_10
1,28987,30598,184.99494936611677,1,1.0,0.0,1562,2034,1630,2190,1562,2034,1630,2190,170.1763790894612,Lateral,3,23.55226367289465,Lateral_15
1,28987,31051,93.24264068711928,2,1.0,0.0,1562,2034,1654,2035,1562,2034,1654,2035,92.00543462209176,Primary,3,89.37724431279368,Primary
1,29011,30375,66.0416305603426,2,1.0,0.0,1563,903,1622,920,1563,903,1622,920,61.40032573203501,Primary,1,73.92642583525361,Primary
1,29081,29695,32.45584412271572,1,1.0,0.0,1565,1045,1589,1026,1565,1045,1589,1026,30.610455730027933,Lateral,1,128.36748538486154,Lateral_12
1,29081,34164,296.2031021678305,1,1.0,0.0,1565,1045,1786,1211,1565,1045,1786,1211,276.40007235889067,Lateral,1,53.08864376550662,Lateral_14
1,29084,29084,6.242640687119285,3,1.0,0.0,1565,1431,1565,1431,1565,1431,1565,1431,0.0,Lateral,2,0.0,Lateral_14
1,29084,29143,2.8284271247461903,2,1.0,0.0,1565,1431,1567,1429,1565,1431,1567,1429,2.8284271247461903,Lateral,2,135.0,Lateral_299
1,29143,29237,3.0,2,1.0,0.0,1567,1429,1570,1429,1567,1429,1570,1429,3.0,Lateral,2,90.0,Lateral_14
1,29237,31281,120.71067811865464,2,1.0,0.0,1570,1429,1663,1476,1570,1429,1663,1476,104.20172743289815,None,None,63.18904569965131,
0,29280,29836,28.970562748477146,2,1.0,0.0,1571,2603,1595,2591,1571,2603,1595,2591,26.832815729997478,Lateral,4,116.56505117707799,Lateral_10
0,29401,29428,6.414213562373095,2,1.0,0.0,1575,3158,1576,3152,1575,3158,1576,3152,6.082762530298219,Lateral,5,170.53767779197437,Lateral_301
0,29401,29709,19.48528137423857,1,1.0,0.0,1575,3158,1589,3167,1575,3158,1589,3167,16.64331697709324,Lateral,5,57.264773727892404,Lateral_25
1,29414,29777,17.0,2,1.0,0.0,1576,1487,1593,1487,1576,1487,1593,1487,17.0,Primary,2,90.0,Lateral_302
0,29428,30029,28.414213562373096,2,1.0,0.0,1576,3152,1604,3153,1576,3152,1604,3153,28.0178514522438,Primary,5,87.95459151111278,Primary
1,29777,30017,12.828427124746192,2,1.0,0.0,1593,1487,1604,1484,1593,1487,1604,1484,11.40175425099138,Primary,2,105.25511870305779,Lateral_303
1,29777,30642,67.91168824543138,1,1.0,0.0,1593,1487,1632,1537,1593,1487,1632,1537,63.41135544995076,Lateral,2,37.95423087513252,Lateral_27
0,29836,41315,664.1391770309029,1,1.0,0.0,1595,2591,2141,2371,1595,2591,2141,2371,588.6560965453428,Lateral,4,111.94600420654703,Lateral_10
0,29836,31352,83.0121933088197,1,1.0,0.0,1595,2591,1666,2620,1595,2591,1666,2620,76.69419795525604,Lateral,4,67.78240573048168,Lateral_7
1,30017,30037,7.414213562373095,1,1.0,0.0,1604,1484,1605,1477,1604,1484,1605,1477,7.0710678118654755,Lateral,2,171.86989764584402,Lateral_27
1,30017,31205,57.656854249492376,2,1.0,0.0,1604,1484,1660,1480,1604,1484,1660,1480,56.142675390472796,Primary,2,94.08561677997488,Lateral_306
0,30029,31020,52.31370849898475,2,1.0,0.0,1604,3153,1652,3146,1604,3153,1652,3146,48.507731342539614,Primary,5,98.29714496983688,Primary
0,30029,30097,8.242640687119284,1,1.0,0.0,1604,3153,1607,3160,1604,3153,1607,3160,7.615773105863909,Lateral,5,23.19859051364819,Lateral_25
1,30340,30448,5.414213562373095,1,1.0,0.0,1620,943,1625,944,1620,943,1625,944,5.0990195135927845,Lateral,1,78.69006752597979,Lateral_18
1,30375,30504,24.07106781186548,2,1.0,0.0,1622,920,1627,942,1622,920,1627,942,22.561028345356956,Lateral,1,12.804266065286752,Lateral_17
1,30375,31723,65.72792206135784,2,1.0,0.0,1622,920,1684,927,1622,920,1684,927,62.39390995922599,Primary,1,83.55839990066497,Primary
1,30448,38313,514.5533905932759,2,1.0,0.0,1625,944,1960,1270,1625,944,1960,1270,467.44090535596047,Lateral,1,45.78007587485117,Lateral_307
1,30448,30506,2.0,2,1.0,0.0,1625,944,1627,944,1625,944,1627,944,2.0,Lateral,1,90.0,Lateral_18
1,30504,30506,2.0,2,1.0,0.0,1627,942,1627,944,1627,942,1627,944,2.0,Lateral,1,0.0,Lateral_17
1,30504,32212,109.53910524340084,2,1.0,0.0,1627,942,1704,1003,1627,942,1704,1003,98.2344135219425,Lateral,1,51.61346048231476,Lateral_308
1,30506,30553,3.8284271247461903,2,1.0,0.0,1627,944,1629,947,1627,944,1629,947,3.605551275463989,Lateral,1,33.690067525979785,Lateral_309
1,30553,30553,6.242640687119285,3,1.0,0.0,1629,947,1629,947,1629,947,1629,947,0.0,Lateral,1,0.0,Lateral_17
0,30623,30848,30.97056274847715,2,1.0,0.0,1631,2652,1643,2678,1631,2652,1643,2678,28.635642126552707,Lateral,4,24.77514056883192,Lateral_310
0,30623,30685,3.0,2,1.0,0.0,1631,2652,1634,2652,1631,2652,1634,2652,3.0,Primary,4,90.0,Primary
0,30685,32989,109.04163056034258,2,1.0,0.0,1634,2652,1735,2664,1634,2652,1735,2664,101.71037311896953,Primary,4,83.22434383060099,Primary
0,30685,30740,4.82842712474619,2,1.0,0.0,1634,2652,1637,2655,1634,2652,1637,2655,4.242640687119285,Lateral,4,45.0,Lateral_12
0,30740,30740,6.242640687119285,3,1.0,0.0,1637,2655,1637,2655,1637,2655,1637,2655,0.0,Lateral,4,0.0,Lateral_12
0,30848,31748,76.08326112068518,2,1.0,0.0,1643,2678,1684,2733,1643,2678,1684,2733,68.60029154456998,Lateral,4,36.70285503016313,Lateral_12
0,30848,31748,77.254833995939,2,1.0,0.0,1643,2678,1684,2733,1643,2678,1684,2733,68.60029154456998,Lateral,4,36.70285503016313,Lateral_312
